date,month,hour,daytime,seasons,holiday,functioning_day,temperature,temperature_type,humidity,wind_speed,visibility,solar_radiation,rainfall,snowfall,rented_bike_count
2018-09-05,9,15,Afternoon,Autumn,No,Yes,28.1,Hot,43,5.1,1929,2.65,0.0,0.0,1131
2018-09-05,9,16,Afternoon,Autumn,No,Yes,28.2,Hot,37,4.0,1987,2.03,0.0,0.0,1446
2018-09-05,9,17,Afternoon,Autumn,No,Yes,27.7,Hot,40,5.0,2000,1.51,0.0,0.0,2068
2018-09-05,9,18,Evening,Autumn,No,Yes,27.0,Warm,45,2.4,2000,0.77,0.0,0.0,3160
2018-09-05,9,19,Evening,Autumn,No,Yes,25.4,Warm,55,3.2,2000,0.15,0.0,0.0,2468
2018-09-05,9,20,Evening,Autumn,No,Yes,24.5,Warm,64,2.0,2000,0.0,0.0,0.0,2177
2018-09-05,9,21,Evening,Autumn,No,Yes,23.9,Warm,75,2.3,1975,0.0,0.0,0.0,2024
2018-09-05,9,22,Night,Autumn,No,Yes,23.6,Warm,82,1.8,1673,0.0,0.0,0.0,1798
2018-09-05,9,23,Night,Autumn,No,Yes,23.0,Warm,83,1.8,1469,0.0,0.0,0.0,1219
2018-09-06,9,0,Night,Autumn,No,Yes,22.5,Warm,83,0.5,1593,0.0,0.0,0.0,963
2018-09-06,9,1,Night,Autumn,No,Yes,21.9,Warm,85,0.2,1410,0.0,0.0,0.0,743
2018-09-06,9,2,Night,Autumn,No,Yes,21.6,Warm,86,0.2,1353,0.0,0.0,0.0,531
2018-09-06,9,3,Night,Autumn,No,Yes,21.5,Warm,85,0.1,1282,0.0,0.0,0.0,320
2018-09-06,9,4,Morning,Autumn,No,Yes,21.6,Warm,87,0.4,951,0.0,0.0,0.0,215
2018-09-06,9,5,Morning,Autumn,No,Yes,21.7,Warm,87,0.6,846,0.0,0.0,0.0,247
2018-09-06,9,6,Morning,Autumn,No,Yes,21.4,Warm,84,0.8,1506,0.0,0.0,0.0,680
2018-09-06,9,7,Morning,Autumn,No,Yes,20.9,Warm,83,0.4,1388,0.09,0.0,0.0,1438
2018-09-06,9,8,Morning,Autumn,No,Yes,21.8,Warm,77,0.9,1419,0.43,0.0,0.0,2270
2018-09-06,9,9,Morning,Autumn,No,Yes,23.5,Warm,72,0.5,1485,0.95,0.0,0.0,1186
2018-09-06,9,10,Morning,Autumn,No,Yes,24.6,Warm,70,1.2,1454,0.96,0.0,0.0,835
2018-09-06,9,11,Noon,Autumn,No,Yes,25.9,Warm,63,2.5,1693,1.32,0.0,0.0,941
2018-09-06,9,12,Noon,Autumn,No,Yes,26.9,Warm,60,2.3,1592,1.67,0.0,0.0,1041
2018-09-06,9,13,Noon,Autumn,No,Yes,28.0,Hot,52,2.3,1642,1.85,0.0,0.0,1049
2018-09-06,9,14,Noon,Autumn,No,Yes,27.9,Hot,47,3.2,1869,1.65,0.0,0.0,1032
2018-09-06,9,15,Afternoon,Autumn,No,Yes,27.8,Hot,48,3.0,1880,0.93,0.0,0.0,1089
2018-09-06,9,16,Afternoon,Autumn,No,Yes,26.9,Warm,55,3.9,1909,0.54,0.0,0.0,1292
2018-09-06,9,17,Afternoon,Autumn,No,Yes,26.6,Warm,63,3.0,2000,0.43,0.0,0.0,1525
2018-09-06,9,18,Evening,Autumn,No,Yes,25.8,Warm,58,2.9,2000,0.16,0.0,0.0,2497
2018-09-06,9,19,Evening,Autumn,No,Yes,25.3,Warm,71,3.3,2000,0.05,0.0,0.0,1990
2018-09-06,9,20,Evening,Autumn,No,Yes,25.1,Warm,71,3.6,2000,0.0,0.0,0.0,1900
2018-09-06,9,21,Evening,Autumn,No,Yes,24.6,Warm,70,2.5,2000,0.0,0.0,0.0,1851
2018-09-06,9,22,Night,Autumn,No,Yes,24.3,Warm,71,2.5,1992,0.0,0.0,0.0,1641
2018-09-06,9,23,Night,Autumn,No,Yes,23.9,Warm,71,4.7,1982,0.0,0.0,0.0,562
2018-09-07,9,0,Night,Autumn,No,Yes,21.3,Warm,82,3.5,1933,0.0,1.0,0.0,556
2018-09-07,9,1,Night,Autumn,No,Yes,21.6,Warm,77,2.6,1777,0.0,0.0,0.0,345
2018-09-07,9,2,Night,Autumn,No,Yes,21.3,Warm,76,2.2,1559,0.0,0.5,0.0,259
2018-09-07,9,3,Night,Autumn,No,Yes,21.1,Warm,75,1.8,1551,0.0,0.0,0.0,259
2018-09-07,9,4,Morning,Autumn,No,Yes,20.8,Warm,66,1.5,1719,0.0,0.0,0.0,185
2018-09-07,9,5,Morning,Autumn,No,Yes,20.5,Warm,67,1.2,1649,0.0,0.0,0.0,247
2018-09-07,9,6,Morning,Autumn,No,Yes,20.2,Warm,70,1.6,1690,0.0,0.0,0.0,624
2018-09-07,9,7,Morning,Autumn,No,Yes,20.3,Warm,74,1.8,1372,0.07,0.0,0.0,1346
2018-09-07,9,8,Morning,Autumn,No,Yes,20.5,Warm,78,2.5,1250,0.32,0.0,0.0,2260
2018-09-07,9,9,Morning,Autumn,No,Yes,21.3,Warm,63,2.7,1969,1.15,0.0,0.0,1194
2018-09-07,9,10,Morning,Autumn,No,Yes,22.6,Warm,58,1.8,1962,2.02,0.0,0.0,896
2018-09-07,9,11,Noon,Autumn,No,Yes,23.8,Warm,51,3.5,1970,2.62,0.0,0.0,988
2018-09-07,9,12,Noon,Autumn,No,Yes,24.2,Warm,50,3.8,2000,2.85,0.0,0.0,1213
2018-09-07,9,13,Noon,Autumn,No,Yes,24.3,Warm,50,2.9,2000,2.37,0.0,0.0,1119
2018-09-07,9,14,Noon,Autumn,No,Yes,25.2,Warm,43,3.2,1981,2.59,0.0,0.0,1187
2018-09-07,9,15,Afternoon,Autumn,No,Yes,24.7,Warm,44,4.2,2000,1.92,0.0,0.0,1391
2018-09-07,9,16,Afternoon,Autumn,No,Yes,25.2,Warm,39,2.8,1987,1.65,0.0,0.0,1577
2018-09-07,9,17,Afternoon,Autumn,No,Yes,24.5,Warm,37,3.2,2000,1.04,0.0,0.0,2183
2018-09-07,9,18,Evening,Autumn,No,Yes,24.4,Warm,34,2.4,2000,0.84,0.0,0.0,3154
2018-09-07,9,19,Evening,Autumn,No,Yes,22.6,Warm,39,2.8,2000,0.14,0.0,0.0,2365
2018-09-07,9,20,Evening,Autumn,No,Yes,21.6,Warm,43,1.4,2000,0.0,0.0,0.0,1959
2018-09-07,9,21,Evening,Autumn,No,Yes,20.6,Warm,48,2.1,2000,0.0,0.0,0.0,1915
2018-09-07,9,22,Night,Autumn,No,Yes,19.8,Warm,51,1.2,2000,0.0,0.0,0.0,1796
2018-09-07,9,23,Night,Autumn,No,Yes,19.4,Warm,50,2.8,2000,0.0,0.0,0.0,1363
2018-09-08,9,0,Night,Autumn,No,Yes,19.2,Warm,53,3.7,2000,0.0,0.0,0.0,1107
2018-09-08,9,1,Night,Autumn,No,Yes,18.9,Mild,55,2.3,2000,0.0,0.0,0.0,1001
2018-09-08,9,2,Night,Autumn,No,Yes,18.5,Mild,57,2.3,2000,0.0,0.0,0.0,692
2018-09-08,9,3,Night,Autumn,No,Yes,17.8,Mild,60,0.2,2000,0.0,0.0,0.0,504
2018-09-08,9,4,Morning,Autumn,No,Yes,17.2,Mild,66,0.6,2000,0.0,0.0,0.0,285
2018-09-08,9,5,Morning,Autumn,No,Yes,16.7,Mild,70,0.8,2000,0.0,0.0,0.0,227
2018-09-08,9,6,Morning,Autumn,No,Yes,16.2,Mild,70,0.3,2000,0.0,0.0,0.0,322
2018-09-08,9,7,Morning,Autumn,No,Yes,16.0,Mild,70,1.1,2000,0.11,0.0,0.0,511
2018-09-08,9,8,Morning,Autumn,No,Yes,17.1,Mild,57,1.0,1979,0.76,0.0,0.0,827
2018-09-08,9,9,Morning,Autumn,No,Yes,19.9,Warm,51,0.6,1906,1.46,0.0,0.0,956
2018-09-08,9,10,Morning,Autumn,No,Yes,22.2,Warm,43,0.9,1891,2.09,0.0,0.0,1096
2018-09-08,9,11,Noon,Autumn,No,Yes,24.2,Warm,41,1.5,1818,2.62,0.0,0.0,1179
2018-09-08,9,12,Noon,Autumn,No,Yes,25.2,Warm,36,2.4,1995,2.93,0.0,0.0,1273
2018-09-08,9,13,Noon,Autumn,No,Yes,26.1,Warm,32,3.0,1985,3.06,0.0,0.0,1505
2018-09-08,9,14,Noon,Autumn,No,Yes,26.8,Warm,31,2.8,2000,2.96,0.0,0.0,1554
2018-09-08,9,15,Afternoon,Autumn,No,Yes,26.9,Warm,33,2.9,1997,2.65,0.0,0.0,1792
2018-09-08,9,16,Afternoon,Autumn,No,Yes,27.7,Hot,32,1.4,2000,2.05,0.0,0.0,1943
2018-09-08,9,17,Afternoon,Autumn,No,Yes,27.2,Hot,35,1.7,2000,1.32,0.0,0.0,2167
2018-09-08,9,18,Evening,Autumn,No,Yes,25.7,Warm,38,1.5,2000,0.64,0.0,0.0,2255
2018-09-08,9,19,Evening,Autumn,No,Yes,24.0,Warm,41,1.9,2000,0.1,0.0,0.0,1978
2018-09-08,9,20,Evening,Autumn,No,Yes,22.8,Warm,45,2.0,2000,0.0,0.0,0.0,1944
2018-09-08,9,21,Evening,Autumn,No,Yes,22.1,Warm,49,1.7,2000,0.0,0.0,0.0,1878
2018-09-08,9,22,Night,Autumn,No,Yes,21.5,Warm,51,2.0,2000,0.0,0.0,0.0,1675
2018-09-08,9,23,Night,Autumn,No,Yes,20.7,Warm,52,1.4,2000,0.0,0.0,0.0,1142
2018-09-09,9,0,Night,Autumn,No,Yes,19.6,Warm,53,1.5,2000,0.0,0.0,0.0,1185
2018-09-09,9,1,Night,Autumn,No,Yes,18.8,Mild,54,0.1,2000,0.0,0.0,0.0,835
2018-09-09,9,2,Night,Autumn,No,Yes,18.1,Mild,57,0.3,2000,0.0,0.0,0.0,589
2018-09-09,9,3,Night,Autumn,No,Yes,17.4,Mild,57,0.6,2000,0.0,0.0,0.0,395
2018-09-09,9,4,Morning,Autumn,No,Yes,17.0,Mild,59,0.0,2000,0.0,0.0,0.0,264
2018-09-09,9,5,Morning,Autumn,No,Yes,16.3,Mild,66,0.5,2000,0.0,0.0,0.0,165
2018-09-09,9,6,Morning,Autumn,No,Yes,15.8,Mild,69,0.9,2000,0.0,0.0,0.0,255
2018-09-09,9,7,Morning,Autumn,No,Yes,15.7,Mild,68,0.9,2000,0.05,0.0,0.0,366
2018-09-09,9,8,Morning,Autumn,No,Yes,17.4,Mild,56,0.8,2000,0.49,0.0,0.0,644
2018-09-09,9,9,Morning,Autumn,No,Yes,20.4,Warm,51,1.8,2000,1.43,0.0,0.0,803
2018-09-09,9,10,Morning,Autumn,No,Yes,22.9,Warm,45,1.5,2000,2.1,0.0,0.0,928
2018-09-09,9,11,Noon,Autumn,No,Yes,24.4,Warm,41,1.3,1982,2.61,0.0,0.0,1051
2018-09-09,9,12,Noon,Autumn,No,Yes,25.9,Warm,39,1.2,1950,2.89,0.0,0.0,1220
2018-09-09,9,13,Noon,Autumn,No,Yes,27.2,Hot,32,1.7,2000,3.12,0.0,0.0,1432
2018-09-09,9,14,Noon,Autumn,No,Yes,28.2,Hot,29,2.0,2000,3.09,0.0,0.0,1662
2018-09-09,9,15,Afternoon,Autumn,No,Yes,28.9,Hot,27,1.8,2000,2.9,0.0,0.0,1877
2018-09-09,9,16,Afternoon,Autumn,No,Yes,27.1,Hot,35,0.9,2000,1.27,0.0,0.0,2099
2018-09-09,9,17,Afternoon,Autumn,No,Yes,27.7,Hot,33,1.1,2000,1.21,0.0,0.0,2201
2018-09-09,9,18,Evening,Autumn,No,Yes,26.0,Warm,35,0.3,2000,0.2,0.0,0.0,2368
2018-09-09,9,19,Evening,Autumn,No,Yes,24.1,Warm,56,2.5,2000,0.04,0.0,0.0,2033
2018-09-09,9,20,Evening,Autumn,No,Yes,22.9,Warm,58,2.6,2000,0.0,0.0,0.0,1930
2018-09-09,9,21,Evening,Autumn,No,Yes,22.2,Warm,57,1.2,2000,0.0,0.0,0.0,1820
2018-09-09,9,22,Night,Autumn,No,Yes,21.8,Warm,54,1.6,2000,0.0,0.0,0.0,1291
2018-09-09,9,23,Night,Autumn,No,Yes,21.2,Warm,56,2.5,2000,0.0,0.0,0.0,941
2018-09-10,9,0,Night,Autumn,No,Yes,20.7,Warm,57,1.8,2000,0.0,0.0,0.0,792
2018-09-10,9,1,Night,Autumn,No,Yes,20.5,Warm,58,1.7,2000,0.0,0.0,0.0,487
2018-09-10,9,2,Night,Autumn,No,Yes,20.0,Warm,59,1.5,2000,0.0,0.0,0.0,332
2018-09-10,9,3,Night,Autumn,No,Yes,19.7,Warm,60,1.9,2000,0.0,0.0,0.0,176
2018-09-10,9,4,Morning,Autumn,No,Yes,19.4,Warm,61,1.6,2000,0.0,0.0,0.0,188
2018-09-10,9,5,Morning,Autumn,No,Yes,19.1,Warm,62,1.6,2000,0.0,0.0,0.0,226
2018-09-10,9,6,Morning,Autumn,No,Yes,18.7,Mild,64,0.9,2000,0.0,0.0,0.0,691
2018-09-10,9,7,Morning,Autumn,No,Yes,18.9,Mild,63,1.8,2000,0.09,0.0,0.0,1463
2018-09-10,9,8,Morning,Autumn,No,Yes,20.1,Warm,57,1.6,2000,0.73,0.0,0.0,2278
2018-09-10,9,9,Morning,Autumn,No,Yes,22.3,Warm,52,1.9,2000,1.43,0.0,0.0,1125
2018-09-10,9,10,Morning,Autumn,No,Yes,24.0,Warm,47,1.6,1996,2.08,0.0,0.0,862
2018-09-10,9,11,Noon,Autumn,No,Yes,25.3,Warm,44,1.2,1948,2.59,0.0,0.0,934
2018-09-10,9,12,Noon,Autumn,No,Yes,26.7,Warm,40,1.4,2000,2.92,0.0,0.0,1095
2018-09-10,9,13,Noon,Autumn,No,Yes,27.1,Hot,38,1.7,2000,2.56,0.0,0.0,1057
2018-09-10,9,14,Noon,Autumn,No,Yes,27.8,Hot,37,1.4,1983,2.67,0.0,0.0,1064
2018-09-10,9,15,Afternoon,Autumn,No,Yes,27.6,Hot,38,1.4,2000,2.09,0.0,0.0,1249
2018-09-10,9,16,Afternoon,Autumn,No,Yes,27.5,Hot,39,1.5,2000,1.46,0.0,0.0,1467
2018-09-10,9,17,Afternoon,Autumn,No,Yes,26.6,Warm,40,1.4,2000,0.69,0.0,0.0,2147
2018-09-10,9,18,Evening,Autumn,No,Yes,25.9,Warm,42,1.1,2000,0.48,0.0,0.0,3298
2018-09-10,9,19,Evening,Autumn,No,Yes,24.4,Warm,47,2.0,2000,0.05,0.0,0.0,2518
2018-09-10,9,20,Evening,Autumn,No,Yes,23.4,Warm,48,1.8,2000,0.0,0.0,0.0,2240
2018-09-10,9,21,Evening,Autumn,No,Yes,22.5,Warm,48,1.4,2000,0.0,0.0,0.0,2090
2018-09-10,9,22,Night,Autumn,No,Yes,21.7,Warm,50,1.6,2000,0.0,0.0,0.0,1779
2018-09-10,9,23,Night,Autumn,No,Yes,20.8,Warm,51,1.7,2000,0.0,0.0,0.0,1223
2018-09-11,9,0,Night,Autumn,No,Yes,20.1,Warm,52,1.5,2000,0.0,0.0,0.0,910
2018-09-11,9,1,Night,Autumn,No,Yes,19.5,Warm,52,1.3,2000,0.0,0.0,0.0,662
2018-09-11,9,2,Night,Autumn,No,Yes,18.9,Mild,52,1.1,2000,0.0,0.0,0.0,435
2018-09-11,9,3,Night,Autumn,No,Yes,18.2,Mild,52,1.5,2000,0.0,0.0,0.0,261
2018-09-11,9,4,Morning,Autumn,No,Yes,17.7,Mild,52,1.5,2000,0.0,0.0,0.0,193
2018-09-11,9,5,Morning,Autumn,No,Yes,17.2,Mild,54,1.3,2000,0.0,0.0,0.0,258
2018-09-11,9,6,Morning,Autumn,No,Yes,17.0,Mild,55,1.2,2000,0.0,0.0,0.0,678
2018-09-11,9,7,Morning,Autumn,No,Yes,16.9,Mild,55,1.4,2000,0.07,0.0,0.0,1556
2018-09-11,9,8,Morning,Autumn,No,Yes,17.8,Mild,53,1.4,2000,0.51,0.0,0.0,2369
2018-09-11,9,9,Morning,Autumn,No,Yes,19.8,Warm,49,1.9,2000,1.24,0.0,0.0,1234
2018-09-11,9,10,Morning,Autumn,No,Yes,21.9,Warm,43,1.1,2000,1.89,0.0,0.0,922
2018-09-11,9,11,Noon,Autumn,No,Yes,23.7,Warm,40,2.0,2000,2.6,0.0,0.0,1012
2018-09-11,9,12,Noon,Autumn,No,Yes,24.5,Warm,40,1.3,1973,2.64,0.0,0.0,1192
2018-09-11,9,13,Noon,Autumn,No,Yes,25.7,Warm,40,2.2,1997,2.98,0.0,0.0,1102
2018-09-11,9,14,Noon,Autumn,No,Yes,25.8,Warm,37,1.5,1995,2.22,0.0,0.0,1115
2018-09-11,9,15,Afternoon,Autumn,No,Yes,26.0,Warm,40,1.9,2000,1.53,0.0,0.0,1222
2018-09-11,9,16,Afternoon,Autumn,No,Yes,25.5,Warm,44,1.4,2000,1.0,0.0,0.0,1527
2018-09-11,9,17,Afternoon,Autumn,No,Yes,25.4,Warm,44,1.2,2000,0.84,0.0,0.0,2171
2018-09-11,9,18,Evening,Autumn,No,Yes,24.7,Warm,45,0.7,2000,0.3,0.0,0.0,3222
2018-09-11,9,19,Evening,Autumn,No,Yes,23.7,Warm,49,1.8,2000,0.03,0.0,0.0,2455
2018-09-11,9,20,Evening,Autumn,No,Yes,22.9,Warm,48,1.2,2000,0.0,0.0,0.0,2072
2018-09-11,9,21,Evening,Autumn,No,Yes,22.2,Warm,50,1.3,2000,0.0,0.0,0.0,2018
2018-09-11,9,22,Night,Autumn,No,Yes,21.6,Warm,52,1.9,2000,0.0,0.0,0.0,1868
2018-09-11,9,23,Night,Autumn,No,Yes,20.9,Warm,53,1.8,2000,0.0,0.0,0.0,1240
2018-09-12,9,0,Night,Autumn,No,Yes,20.2,Warm,54,1.2,2000,0.0,0.0,0.0,949
2018-09-12,9,1,Night,Autumn,No,Yes,19.6,Warm,56,1.2,2000,0.0,0.0,0.0,691
2018-09-12,9,2,Night,Autumn,No,Yes,19.0,Mild,56,0.9,2000,0.0,0.0,0.0,462
2018-09-12,9,3,Night,Autumn,No,Yes,18.4,Mild,57,1.3,2000,0.0,0.0,0.0,297
2018-09-12,9,4,Morning,Autumn,No,Yes,18.0,Mild,59,1.5,2000,0.0,0.0,0.0,215
2018-09-12,9,5,Morning,Autumn,No,Yes,17.5,Mild,60,1.6,2000,0.0,0.0,0.0,241
2018-09-12,9,6,Morning,Autumn,No,Yes,17.0,Mild,63,1.3,2000,0.0,0.0,0.0,656
2018-09-12,9,7,Morning,Autumn,No,Yes,16.8,Mild,61,1.3,2000,0.06,0.0,0.0,1551
2018-09-12,9,8,Morning,Autumn,No,Yes,18.2,Mild,56,1.5,1994,0.62,0.0,0.0,2391
2018-09-12,9,9,Morning,Autumn,No,Yes,20.8,Warm,48,1.1,2000,1.38,0.0,0.0,1234
2018-09-12,9,10,Morning,Autumn,No,Yes,22.7,Warm,45,1.5,2000,2.08,0.0,0.0,923
2018-09-12,9,11,Noon,Autumn,No,Yes,24.8,Warm,44,2.1,1955,2.55,0.0,0.0,1017
2018-09-12,9,12,Noon,Autumn,No,Yes,26.3,Warm,44,1.2,1966,2.91,0.0,0.0,1165
2018-09-12,9,13,Noon,Autumn,No,Yes,26.8,Warm,45,1.8,1984,2.6,0.0,0.0,1066
2018-09-12,9,14,Noon,Autumn,No,Yes,26.9,Warm,45,1.6,2000,2.27,0.0,0.0,1087
2018-09-12,9,15,Afternoon,Autumn,No,Yes,27.7,Hot,41,1.6,1969,1.98,0.0,0.0,1251
2018-09-12,9,16,Afternoon,Autumn,No,Yes,27.8,Hot,42,1.7,1974,1.98,0.0,0.0,1494
2018-09-12,9,17,Afternoon,Autumn,No,Yes,27.8,Hot,41,1.9,1999,1.27,0.0,0.0,2129
2018-09-12,9,18,Evening,Autumn,No,Yes,27.0,Warm,44,1.4,2000,0.62,0.0,0.0,3256
2018-09-12,9,19,Evening,Autumn,No,Yes,25.4,Warm,50,0.6,2000,0.07,0.0,0.0,2443
2018-09-12,9,20,Evening,Autumn,No,Yes,24.0,Warm,56,0.5,1890,0.0,0.0,0.0,2146
2018-09-12,9,21,Evening,Autumn,No,Yes,23.2,Warm,57,1.1,2000,0.0,0.0,0.0,2012
2018-09-12,9,22,Night,Autumn,No,Yes,22.6,Warm,60,1.0,2000,0.0,0.0,0.0,1824
2018-09-12,9,23,Night,Autumn,No,Yes,22.2,Warm,62,0.8,2000,0.0,0.0,0.0,1309
2018-09-13,9,0,Night,Autumn,No,Yes,21.9,Warm,62,1.0,1822,0.0,0.0,0.0,968
2018-09-13,9,1,Night,Autumn,No,Yes,21.5,Warm,65,1.0,2000,0.0,0.0,0.0,736
2018-09-13,9,2,Night,Autumn,No,Yes,21.2,Warm,66,0.8,2000,0.0,0.0,0.0,437
2018-09-13,9,3,Night,Autumn,No,Yes,20.9,Warm,68,1.7,2000,0.0,0.0,0.0,304
2018-09-13,9,4,Morning,Autumn,No,Yes,20.7,Warm,69,1.3,2000,0.0,0.0,0.0,240
2018-09-13,9,5,Morning,Autumn,No,Yes,20.5,Warm,70,1.2,2000,0.0,0.0,0.0,248
2018-09-13,9,6,Morning,Autumn,No,Yes,20.3,Warm,71,1.6,2000,0.0,0.0,0.0,655
2018-09-13,9,7,Morning,Autumn,No,Yes,20.5,Warm,69,1.4,2000,0.03,0.0,0.0,1448
2018-09-13,9,8,Morning,Autumn,No,Yes,20.9,Warm,68,1.3,2000,0.18,0.0,0.0,2329
2018-09-13,9,9,Morning,Autumn,No,Yes,21.8,Warm,64,1.6,2000,0.52,0.0,0.0,1322
2018-09-13,9,10,Morning,Autumn,No,Yes,22.7,Warm,61,0.9,2000,0.82,0.0,0.0,915
2018-09-13,9,11,Noon,Autumn,No,Yes,23.5,Warm,61,1.2,2000,0.95,0.0,0.0,972
2018-09-13,9,12,Noon,Autumn,No,Yes,24.3,Warm,59,1.5,2000,1.12,0.0,0.0,1119
2018-09-13,9,13,Noon,Autumn,No,Yes,25.1,Warm,56,2.0,1964,1.41,0.0,0.0,1014
2018-09-13,9,14,Noon,Autumn,No,Yes,27.2,Hot,49,1.5,1945,2.54,0.0,0.0,1097
2018-09-13,9,15,Afternoon,Autumn,No,Yes,27.8,Hot,49,1.4,1963,1.97,0.0,0.0,1200
2018-09-13,9,16,Afternoon,Autumn,No,Yes,28.2,Hot,48,1.4,1995,1.7,0.0,0.0,1436
2018-09-13,9,17,Afternoon,Autumn,No,Yes,27.9,Hot,51,1.4,2000,1.19,0.0,0.0,2021
2018-09-13,9,18,Evening,Autumn,No,Yes,26.7,Warm,56,1.8,2000,0.47,0.0,0.0,3146
2018-09-13,9,19,Evening,Autumn,No,Yes,25.4,Warm,61,0.6,2000,0.03,0.0,0.0,2365
2018-09-13,9,20,Evening,Autumn,No,Yes,24.6,Warm,62,0.9,2000,0.0,0.0,0.0,2003
2018-09-13,9,21,Evening,Autumn,No,Yes,23.8,Warm,67,0.6,2000,0.0,0.0,0.0,2000
2018-09-13,9,22,Night,Autumn,No,Yes,22.8,Warm,70,1.0,2000,0.0,0.0,0.0,1713
2018-09-13,9,23,Night,Autumn,No,Yes,22.4,Warm,73,0.3,1980,0.0,0.0,0.0,1303
2018-09-14,9,0,Night,Autumn,No,Yes,22.1,Warm,74,1.1,1962,0.0,0.0,0.0,971
2018-09-14,9,1,Night,Autumn,No,Yes,21.6,Warm,75,1.1,1671,0.0,0.0,0.0,775
2018-09-14,9,2,Night,Autumn,No,Yes,21.3,Warm,75,1.1,2000,0.0,0.0,0.0,482
2018-09-14,9,3,Night,Autumn,No,Yes,21.0,Warm,76,0.7,1995,0.0,0.0,0.0,349
2018-09-14,9,4,Morning,Autumn,No,Yes,20.7,Warm,76,1.0,2000,0.0,0.0,0.0,223
2018-09-14,9,5,Morning,Autumn,No,Yes,20.7,Warm,77,0.9,2000,0.0,0.0,0.0,249
2018-09-14,9,6,Morning,Autumn,No,Yes,20.4,Warm,78,1.0,2000,0.0,0.0,0.0,644
2018-09-14,9,7,Morning,Autumn,No,Yes,20.5,Warm,76,1.3,2000,0.06,0.0,0.0,1456
2018-09-14,9,8,Morning,Autumn,No,Yes,21.4,Warm,70,1.5,1986,0.38,0.0,0.0,2253
2018-09-14,9,9,Morning,Autumn,No,Yes,22.3,Warm,69,1.3,2000,0.61,0.0,0.0,1201
2018-09-14,9,10,Morning,Autumn,No,Yes,23.3,Warm,65,1.4,1996,0.76,0.0,0.0,936
2018-09-14,9,11,Noon,Autumn,No,Yes,24.0,Warm,64,1.3,2000,0.95,0.0,0.0,982
2018-09-14,9,12,Noon,Autumn,No,Yes,25.3,Warm,56,1.2,1960,1.35,0.0,0.0,1088
2018-09-14,9,13,Noon,Autumn,No,Yes,26.4,Warm,57,1.2,2000,1.8,0.0,0.0,1155
2018-09-14,9,14,Noon,Autumn,No,Yes,26.3,Warm,58,1.5,1986,1.37,0.0,0.0,1199
2018-09-14,9,15,Afternoon,Autumn,No,Yes,26.6,Warm,55,1.8,2000,1.1,0.0,0.0,1347
2018-09-14,9,16,Afternoon,Autumn,No,Yes,26.3,Warm,57,1.6,2000,0.72,0.0,0.0,1503
2018-09-14,9,17,Afternoon,Autumn,No,Yes,25.9,Warm,56,1.7,2000,0.42,0.0,0.0,2059
2018-09-14,9,18,Evening,Autumn,No,Yes,25.7,Warm,57,1.5,2000,0.24,0.0,0.0,2826
2018-09-14,9,19,Evening,Autumn,No,Yes,25.3,Warm,60,1.2,2000,0.04,0.0,0.0,1996
2018-09-14,9,20,Evening,Autumn,No,Yes,25.0,Warm,61,1.1,2000,0.0,0.0,0.0,1869
2018-09-14,9,21,Evening,Autumn,No,Yes,24.7,Warm,61,1.6,2000,0.0,0.0,0.0,1259
2018-09-14,9,22,Night,Autumn,No,Yes,24.0,Warm,73,2.1,1541,0.0,0.0,0.0,567
2018-09-14,9,23,Night,Autumn,No,Yes,22.3,Warm,87,1.1,1810,0.0,0.5,0.0,810
2018-09-15,9,0,Night,Autumn,No,Yes,21.8,Warm,83,1.5,2000,0.0,0.0,0.0,906
2018-09-15,9,1,Night,Autumn,No,Yes,21.8,Warm,79,1.4,2000,0.0,0.0,0.0,881
2018-09-15,9,2,Night,Autumn,No,Yes,21.7,Warm,78,1.0,2000,0.0,0.0,0.0,580
2018-09-15,9,3,Night,Autumn,No,Yes,21.6,Warm,80,1.2,2000,0.0,0.0,0.0,302
2018-09-15,9,4,Morning,Autumn,No,Yes,21.2,Warm,83,0.6,2000,0.0,0.1,0.0,234
2018-09-15,9,5,Morning,Autumn,No,Yes,21.1,Warm,82,0.8,2000,0.0,0.0,0.0,169
2018-09-15,9,6,Morning,Autumn,No,Yes,21.0,Warm,84,0.9,2000,0.0,0.1,0.0,272
2018-09-15,9,7,Morning,Autumn,No,Yes,21.2,Warm,84,0.3,2000,0.05,0.0,0.0,453
2018-09-15,9,8,Morning,Autumn,No,Yes,21.7,Warm,78,0.3,2000,0.21,0.0,0.0,829
2018-09-15,9,9,Morning,Autumn,No,Yes,22.7,Warm,72,1.2,2000,0.59,0.0,0.0,934
2018-09-15,9,10,Morning,Autumn,No,Yes,24.4,Warm,65,1.6,1972,1.42,0.0,0.0,1017
2018-09-15,9,11,Noon,Autumn,No,Yes,25.2,Warm,64,1.2,1938,1.31,0.0,0.0,1212
2018-09-15,9,12,Noon,Autumn,No,Yes,25.4,Warm,63,0.9,2000,1.01,0.0,0.0,1284
2018-09-15,9,13,Noon,Autumn,No,Yes,25.8,Warm,65,1.0,1996,1.12,0.0,0.0,1465
2018-09-15,9,14,Noon,Autumn,No,Yes,25.7,Warm,67,1.2,2000,0.9,0.0,0.0,1474
2018-09-15,9,15,Afternoon,Autumn,No,Yes,25.2,Warm,71,0.2,2000,0.41,0.0,0.0,1077
